Period	whites_chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
1	hallo	Weiﬂ  3	3	55	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	Hi	Weiﬂ  2	3	51	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	meine info ist Y	Weiﬂ  3	3	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	situation x	Weiﬂ  1	3	50	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	eure?	Weiﬂ  3	3	48	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
1	Meine ist x	Weiﬂ  2	3	43	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	somit ist es mit ca 75% x	Weiﬂ  3	3	35	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
1	lass a nehmen	Weiﬂ  1	3	35	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
1	W‰re ich auch daf¸r.	Weiﬂ  2	3	24	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
1	stimem zu	Weiﬂ  3	3	22	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
1	gut:)	Weiﬂ  1	3	19	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	ich schalge vor den blauben die daten zu geben	Weiﬂ  3	3	11	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	3	0	0	0	0
1	"So l‰uft das. ;)"	Weiﬂ  2	3	6	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
1	Meine Info ist, dass Situation Y herrscht	Weiﬂ  2	4	40	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	Computer sagt y	Weiﬂ  1	4	36	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	Die info hat jeder.	Weiﬂ  3	4	30	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
1	top dann B	Weiﬂ  1	4	23	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
1	Die frage ist, ob ihr der glaubt?	Weiﬂ  3	4	21	8	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
1	wenn wir alle 3 y haben glaube ich das	Weiﬂ  2	4	10	8	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
1	ja, 70%...	Weiﬂ  1	4	6	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
1	70% nur	Weiﬂ  3	4	1	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
2	situation x	Weiﬂ  2	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	info y	Weiﬂ  1	1	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	steht bei mir	Weiﬂ  2	1	52	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	info: y	Weiﬂ  3	1	49	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
2	ok	Weiﬂ  2	1	43	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	alternative B dann ?	Weiﬂ  1	1	41	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	w‰re eig gut	Weiﬂ  2	1	22	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	"hoffen wir mal, dass ein blauer mitzieht ;)"	Weiﬂ  1	1	8	9	2	1	3	4	1	3	0	3	0	9	4	1	3	9	4	3	0	1	0	0	0	0
2	wenn es aber doch x wid, haben wir keine punkte	Weiﬂ  2	1	7	8	2	1	3	4	1	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
2	Info X	Weiﬂ  1	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	Pc sagt Situation X	Weiﬂ  3	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	Glauben?	Weiﬂ  3	2	51	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	ich w¸rde wieder a vorschlagen 	Weiﬂ  2	2	43	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
2	Weiﬂ 2 was sagt der PC bei dir?	Weiﬂ  3	2	35	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
2	jo, a bei X	Weiﬂ  1	2	33	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
2	alles andere ist zu riskant	Weiﬂ  2	2	26	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	Ja	Weiﬂ  3	2	20	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	also A	Weiﬂ  3	2	12	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
2	lasst uns a nehmen	Weiﬂ  2	2	10	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
2	a ist sowieso gut f¸r uns	Weiﬂ  1	2	10	4	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
2	eben	Weiﬂ  2	2	5	4	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	genau	Weiﬂ  3	2	4	4	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
2	info x	Weiﬂ  1	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	es liegt y vor	Weiﬂ  3	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	info y	Weiﬂ  2	3	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	dann B?	Weiﬂ  1	3	44	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	hmm, was glaubt ihr?	Weiﬂ  2	3	42	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
2	dann gehen wir von y aus?	Weiﬂ  3	3	41	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	genau	Weiﬂ  1	3	37	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
2	Dann w‰re ich auch f¸r B	Weiﬂ  3	3	35	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	aber flunkern wir die anderen an?	Weiﬂ  1	3	28	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	1	0	0	0
2	nee, wieso?	Weiﬂ  3	3	13	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	gerade hatte ich auch b und dann war es doch x und alle hatten 0	Weiﬂ  2	3	9	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
2	wenn wir sagen Y	Weiﬂ  1	3	9	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	dann nehmen die C	Weiﬂ  1	3	4	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
2	situation x	Weiﬂ  3	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	w¸rde a nehmen dann haben wir was davon	Weiﬂ  2	4	52	10	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
2	Situation Y	Weiﬂ  1	4	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
2	2 bitte deine situation	Weiﬂ  3	4	39	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
2	es ist y angegeben aber besser wir gehen auf sicherheit und nehmen a	Weiﬂ  2	4	38	1	1	1	3	3	1	3	0	4	0	1	1	1	3	3	1	3	0	4	0	0	0	0
2	achso bei mir wars y 	Weiﬂ  2	4	28	1	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
2	dann b	Weiﬂ  3	4	22	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	F‰nde dann aber B besser.	Weiﬂ  1	4	17	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
2	lasst uns a nehmen dann haben wir auf jeden fall was davon 	Weiﬂ  2	4	17	10	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
2	wenn wir b nehmen kˆnnten wir leer ausgehen	Weiﬂ  2	4	13	10	1	1	3	3	1	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
2	75% das es b ist	Weiﬂ  3	4	12	7	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
2	75,4 um genau zu sein	Weiﬂ  3	4	5	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
2	70 % gerade wars bei mir zb falsch angegeben	Weiﬂ  2	4	0	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
3	situation x 	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	situation x	Weiﬂ  1	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	habt ihr auch y	Weiﬂ  3	1	55	1	4	1	3	9	4	3	0	4	0	1	4	2	3	9	4	3	0	4	0	0	0	0
3	ah ok	Weiﬂ  3	1	52	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	nehmen wir a	Weiﬂ  1	1	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	Alternative A ?	Weiﬂ  2	1	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	also a w‰hlen?	Weiﬂ  3	1	44	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	jap	Weiﬂ  3	1	43	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	jupp	Weiﬂ  2	1	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	gut	Weiﬂ  1	1	39	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	haben wir so oder so was von	Weiﬂ  3	1	36	10	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
3	genau	Weiﬂ  1	1	31	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
3	beste rolle:D	Weiﬂ  1	1	26	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	yessssss	Weiﬂ  2	1	19	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Situation X	Weiﬂ  2	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	hab als info x	Weiﬂ  1	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Laut PC Y	Weiﬂ  3	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	dann A	Weiﬂ  1	2	51	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	gut dann lass uns a nehmen	Weiﬂ  2	2	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	dann X und a	Weiﬂ  3	2	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
3	si	Weiﬂ  1	2	40	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	lasst mal den blauen sagen dass wir alle X hatten 	Weiﬂ  2	2	34	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	1	0	0	0
3	ok	Weiﬂ  3	2	28	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
3	damit die auch A w‰hlen	Weiﬂ  2	2	28	10	4	1	3	9	4	3	0	3	1	10	1	1	3	3	4	3	0	3	0	0	0	0
3	gut	Weiﬂ  1	2	11	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Situation X	Weiﬂ  1	3	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	Situation x bei mir	Weiﬂ  3	3	52	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	bei euch?	Weiﬂ  1	3	50	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
3	das is ja wie \qes regnet zu 30%...\q	Weiﬂ  2	3	48	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	X	Weiﬂ  2	3	47	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	nehmen wir dann a ?	Weiﬂ  3	3	38	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	die frage ist ob wir es glauben?	Weiﬂ  1	3	29	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	ja, A	Weiﬂ  2	3	26	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	okay A ist am sichersten 	Weiﬂ  1	3	8	10	1	1	3	3	1	3	0	4	0	4	1	1	3	3	1	3	0	4	0	0	0	0
3	m¸ssen wir ja	Weiﬂ  2	3	7	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	X bei mir.	Weiﬂ  2	4	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	ich w¸rde b sagen	Weiﬂ  3	4	55	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	hallo, ich habe auch x	Weiﬂ  1	4	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	oh bei mir war es Y	Weiﬂ  3	4	49	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
3	deshalb dachte ich B	Weiﬂ  3	4	40	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
3	also zu 75% x	Weiﬂ  1	4	39	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
3	Also 2 x X	Weiﬂ  2	4	38	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	Genau.	Weiﬂ  2	4	34	7	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
3	was nehmen wir	Weiﬂ  3	4	31	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	schlagen wir A vor?	Weiﬂ  1	4	29	10	1	1	3	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	Dann eher A oder?	Weiﬂ  2	4	25	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
3	3? Was meinst du?	Weiﬂ  2	4	14	10	1	1	3	3	1	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
3	ja	Weiﬂ  1	4	13	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
3	dann w¸rden wir falls es doch y ist 10 kriegen	Weiﬂ  3	4	7	10	1	1	3	3	1	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
3	Genau.	Weiﬂ  2	4	1	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
4	Y	Weiﬂ  1	1	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Y	Weiﬂ  3	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	situat. y	Weiﬂ  2	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	ok 	Weiﬂ  3	1	54	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Okay.	Weiﬂ  1	1	53	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	also b	Weiﬂ  2	1	50	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	Dann B.	Weiﬂ  1	1	47	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	dann lass B nehmen	Weiﬂ  3	1	45	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
4	Super, das ging schnell.	Weiﬂ  1	1	32	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	falls es aber x ist haben wir null	Weiﬂ  3	1	29	8	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
4	Aber es war jetzt 3 mal Y.	Weiﬂ  1	1	11	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
4	Das ist schon sehr wahrscheinlich.	Weiﬂ  1	1	4	10	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0
4	ja denke auch wird Y dran kommen	Weiﬂ  3	1	1	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	X	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	situation x 	Weiﬂ  3	2	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	Info war Y	Weiﬂ  1	2	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	wurde mir gesagt	Weiﬂ  2	2	54	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ok also wieder x	Weiﬂ  2	2	48	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	dann A ?	Weiﬂ  3	2	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ja A	Weiﬂ  2	2	44	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	jo, machen wir	Weiﬂ  1	2	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	top :)	Weiﬂ  3	2	39	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Y	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	hab x	Weiﬂ  3	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	X	Weiﬂ  2	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	also a?	Weiﬂ  3	3	54	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ja 	Weiﬂ  1	3	49	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ja, von x ausgehen	Weiﬂ  2	3	44	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	da bekommen wir was, auch wenn es doch y sein sollte	Weiﬂ  3	3	43	4	4	1	3	9	4	3	0	4	0	4	4	1	3	9	4	3	0	4	0	0	0	0
4	und lass blau sagen dass wir dreimal x hatten	Weiﬂ  1	3	39	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	1	0	0	0
4	:-D	Weiﬂ  2	3	18	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	OK	Weiﬂ  2	3	15	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	sicher ist sicher :D 	Weiﬂ  1	3	12	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ok =P	Weiﬂ  3	3	11	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	Sit X	Weiﬂ  1	4	59	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1
4	hab als info y	Weiﬂ  2	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	x	Weiﬂ  3	4	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
4	gudi, dann a?	Weiﬂ  2	4	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ich w¸rde a nehmen	Weiﬂ  1	4	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
4	ja 	Weiﬂ  1	4	42	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ich auch	Weiﬂ  3	4	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
4	sagen wir den anderen, dass wir alle x hatten?	Weiﬂ  2	4	37	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	3	1	0	0	0
4	ok	Weiﬂ  1	4	29	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	0	0	0	0
4	ja lass machen	Weiﬂ  3	4	26	10	4	1	3	9	4	3	0	3	1	10	4	1	3	9	4	3	0	4	1	0	0	0
5	hatte y	Weiﬂ  3	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	situation y	Weiﬂ  1	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	leute wir hatten eben auch situation y alle drei	Weiﬂ  2	1	48	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	wurde aber schon mehrmals verarscht, also 70 % kack und so weiter	Weiﬂ  3	1	41	7	4	1	3	9	4	3	0	4	0	5	4	1	2	9	4	3	0	4	0	0	0	0
5	und dann haben wir uns f¸r b entschieden	Weiﬂ  2	1	40	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also alternative b	Weiﬂ  1	1	37	7	4	1	3	9	4	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	und dann null bekommen	Weiﬂ  2	1	33	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	hatten dann b und alle nichts bekommen	Weiﬂ  3	1	33	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	jap	Weiﬂ  3	1	30	7	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	genau	Weiﬂ  2	1	28	7	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
