Period	whites_chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie
5	dann b	Weiﬂ  2	1	50	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	Also B!	Weiﬂ  1	1	45	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	wollen wir a nehmen dann haben wir sicher 10	Weiﬂ  3	1	35	10	1	1	3	3	1	1	0	4	0	4	1	1	3	3	4	3	0	4	0	0	0	0
5	c	Weiﬂ  1	1	31	10	3	1	3	5	1	3	0	4	0	10	3	1	3	5	1	3	0	4	0	0	0	0
5	warum c?	Weiﬂ  2	1	24	10	4	1	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
5	oh nein	Weiﬂ  1	1	16	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	bei b haben beide gruppen was davon	Weiﬂ  2	1	12	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	3	0	4	0	0	0	0
5	FALSCH	Weiﬂ  1	1	9				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
5	sorry	Weiﬂ  1	1	5				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Y	Weiﬂ  2	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	b?	Weiﬂ  3	2	54	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	wir k˜nnen nicht y sagen	Weiﬂ  1	2	52	10	4	1	3	9	4	3	0	2	0	10	4	2	3	9	4	3	0	4	1	0	0	0
5	also dann B 	Weiﬂ  2	2	50	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
5	dann wıhlen die C	Weiﬂ  1	2	49	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
5	aber wir k˜nnen geschlossen B wıhlen	Weiﬂ  1	2	42	10	2	1	3	4	1	3	0	4	0	10	2	2	3	4	4	3	0	4	0	0	0	0
5	ja 	Weiﬂ  3	2	35	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	4	0	0	0	0
5	und denen sagen, dass 2 mal x zb	Weiﬂ  1	2	23	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	3	1	0	0	0
5	dann wıhlen die	Weiﬂ  1	2	21	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	3	0	0	0	0
5	A	Weiﬂ  1	2	20	10	4	1	3	9	4	3	0	2	1	10	1	1	3	3	1	3	0	4	0	0	0	0
5	und wir haben entweder 10 oder 20	Weiﬂ  1	2	14	10	4	1	3	9	4	3	0	2	1	4	4	2	3	9	4	3	0	4	0	0	0	0
5	ja wıre dasok?	Weiﬂ  3	2	8	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ja	Weiﬂ  1	2	6	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	4	0	0	0	0
5	oki 	Weiﬂ  3	2	3	10	4	1	3	9	4	3	0	2	1	10	4	1	3	9	4	3	0	4	0	0	0	0
5	also was sagen wir	Weiﬂ  3	2	0	10	4	1	3	9	4	3	0	2	1	10	4	2	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	y	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x	Weiﬂ  2	3	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	also nehmen wir y?	Weiﬂ  1	3	53	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
5	also y 	Weiﬂ  3	3	52	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	joa	Weiﬂ  3	3	49	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	jo aber dann A	Weiﬂ  2	3	41	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	und B, damit auch die blauen profitieren	Weiﬂ  1	3	37	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	3	0	3	0	0	0	0
5	das ist nicht so riskannt?	Weiﬂ  2	3	35	4	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	*riskant	Weiﬂ  2	3	32	4	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	okay	Weiﬂ  2	3	29	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	f¸r uns, das stimmt	Weiﬂ  1	3	27	4	4	1	3	9	4	3	0	4	0	10	4	2	1	9	4	3	0	4	0	0	0	0
5	was nun?	Weiﬂ  1	3	24	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	ja man k˜nnte eigentlich a nehmen das stimmt 	Weiﬂ  3	3	19	10	1	1	3	3	1	3	0	4	0	10	1	1	1	3	1	3	0	4	0	0	0	0
5	eben gings schief	Weiﬂ  2	3	12	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	davor in der runde wars nicht n˜tig	Weiﬂ  2	3	4	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	ich w¸rde b nehmen, dann ist es gerecht	Weiﬂ  1	3	1	10	1	1	3	3	1	3	0	4	0	10	2	1	3	4	1	1	0	4	0	0	0	0
5	ja also w¸rde ich a nehmen 	Weiﬂ  3	3	1	3	2	1	3	4	1	2	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	jedes mal anders	Weiﬂ  2	3	0	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	X	Weiﬂ  3	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	x bei mir	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	Y	Weiﬂ  2	4	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
5	also x sehr wahrscheinlich	Weiﬂ  1	4	50	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	X A	Weiﬂ  3	4	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
5	okay dann X  und A	Weiﬂ  2	4	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
5	=> alternative a	Weiﬂ  1	4	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
5	jo	Weiﬂ  1	4	44	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
5	wir sollten aber gleich nichts sagen	Weiﬂ  2	4	36	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
5	damit die nicht C nehmen	Weiﬂ  2	4	23	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	2	0	0	0	0
5	aber theoretisch profitiert ja jeder von X A am meisten	Weiﬂ  3	4	19	3	1	1	3	3	1	2	0	2	0	3	1	1	3	8	2	3	0	4	0	0	0	0
5	bei mir hat alles bislang gut geklappt	Weiﬂ  1	4	11	3	1	1	3	3	1	2	0	2	0	8	4	1	3	9	4	3	0	4	0	0	0	0
5	vllt denken die wir l¸gen	Weiﬂ  2	4	11	3	1	1	3	3	1	2	0	2	0	5	4	1	3	9	4	3	0	2	0	0	0	0
5	das sind eher welche, die glauben, es wıre situation y	Weiﬂ  3	4	3	3	1	1	3	3	1	2	0	2	0	10	4	1	3	9	4	3	0	3	0	0	0	0
6	x	Weiﬂ  2	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	ich habe X	Weiﬂ  3	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	ich habe Y	Weiﬂ  1	1	56	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	Bﬂ	Weiﬂ  1	1	50	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	B?	Weiﬂ  1	1	45	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	A	Weiﬂ  3	1	42	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	A	Weiﬂ  2	1	40	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	wir m¸ssen zu dritt A wıhlen	Weiﬂ  2	1	33	10	1	1	3	3	1	3	0	4	0	10	1	2	3	3	1	3	0	4	0	0	0	0
6	A	Weiﬂ  1	1	30	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	richtig	Weiﬂ  3	1	24	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0
6	A	Weiﬂ  1	1	20	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	AAA	Weiﬂ  1	1	11	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
6	wahrheit sagen	Weiﬂ  2	1	10	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	dann sagen wir alle haben A?	Weiﬂ  3	1	10	10	1	1	3	3	1	3	0	4	0	10	1	2	3	3	1	3	0	4	1	0	0	0
6	und hoffen, dass eine mti auf a	Weiﬂ  2	1	3	10	1	1	3	3	1	3	0	4	0	9	1	1	3	3	1	3	0	1	0	0	0	0
6	ghet 	Weiﬂ  2	1	1	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	x	Weiﬂ  1	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  2	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6		Weiﬂ  2	2	58				3				1										1			0	0	0
6	leure man	Weiﬂ  3	2	57	10	4	1	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
6	wir m¸ssen uns doch einig sein -.-	Weiﬂ  3	2	52	10	4	4	3	9	4	3	0	4	0	10	4	2	3	9	4	3	0	4	0	0	0	0
6	weiss 2 was war das denn	Weiﬂ  3	2	45	10	4	1	3	9	4	3	0	4	0	10	4	4	2	9	4	3	0	4	0	0	0	0
6	es gibt jede runde eine neue gruppe	Weiﬂ  2	2	44	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0
6	unn˜tig 	Weiﬂ  3	2	29	10	4	1	3	9	4	3	0	4	0	10	4	1	2	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  3	2	28	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	ich werde f¸r b stimmen	Weiﬂ  3	2	19	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	Dann wohl Y und B	Weiﬂ  1	2	11	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
6	kann auch schief gehen.. 	Weiﬂ  2	2	8	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	aber no risk no fun	Weiﬂ  2	2	3	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  2	3	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	perfekt	Weiﬂ  1	3	56	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	B	Weiﬂ  1	3	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	ok also y	Weiﬂ  2	3	50	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	ja B 	Weiﬂ  2	3	48	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	wir sagen aber nichts oder	Weiﬂ  1	3	44	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
6	gute frage	Weiﬂ  3	3	36	10	4	1	3	9	4	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
6	genau ich w¸rde nix sagen	Weiﬂ  2	3	35	10	4	1	3	9	4	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
6	bei mir hats vorhin geklappt	Weiﬂ  3	3	32	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
6	genau nichts sagen :)	Weiﬂ  1	3	28	10	4	1	3	9	4	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
6	da ging einier von denen auch auf b	Weiﬂ  3	3	27	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	1	0	0	0	0
6	ja einmal hats bei mir auch schon geklappt aber 2 mal nicht	Weiﬂ  2	3	15	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	2	0	0	0	0
6	bei mir 3 mal nicht	Weiﬂ  1	3	7	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	2	0	0	0	0
6	ok :D	Weiﬂ  3	3	3	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	y	Weiﬂ  3	4	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	bei steht x	Weiﬂ  2	4	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
6	dann b	Weiﬂ  3	4	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	mir	Weiﬂ  2	4	50	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	dann also y und f¸r B?	Weiﬂ  1	4	49	10	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0
6	ja gut	Weiﬂ  2	4	41	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
6	b	Weiﬂ  2	4	39	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
6	ja, 1	Weiﬂ  3	4	39	10	4	4	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0
6	top	Weiﬂ  1	4	25				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
6	grandios	Weiﬂ  2	4	17				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
6	hervorragend	Weiﬂ  1	4	10				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
6	superb	Weiﬂ  3	4	7				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
6	fantastisch	Weiﬂ  1	4	3				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
6	supreme	Weiﬂ  2	4	2				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0
7	Ich habe Y	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	hey X	Weiﬂ  3	1	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  1	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	Sollen wir ihnen sagen, dass es Y ist?	Weiﬂ  2	1	45	10	4	1	3	9	4	3	0	3	0	10	2	1	3	8	2	3	0	4	0	0	0	0
7	also y und b?	Weiﬂ  1	1	45	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	3	0	0	0	0
7	UPS 	Weiﬂ  3	1	42	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	ja	Weiﬂ  1	1	40	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	na ok 	Weiﬂ  3	1	31	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	"ist nur fair ;)"	Weiﬂ  1	1	30	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	Dann w‰hlen sie C und wir B, dann ist es 50/50	Weiﬂ  2	1	20	10	4	1	3	9	4	3	0	2	0	8	4	1	3	9	1	3	0	2	0	0	0	0
7	Ok	Weiﬂ  2	1	16	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	schlecht	Weiﬂ  3	1	2	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y bei mir	Weiﬂ  3	2	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  2	2	50	1	4	1	3	9	4	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	also b	Weiﬂ  3	2	50	10	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	jo	Weiﬂ  2	2	46	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	schweigen wir? sagen wir die wahrheit?	Weiﬂ  3	2	42	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
7	was sagen wir denen?	Weiﬂ  1	2	41	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	3	0	0	0	0
7	wenn wir schweigen, w‰hlen sie C	Weiﬂ  1	2	35	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
7	genau dasselbe wie eben	Weiﬂ  2	2	34	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	2	0	0	0	0
7	hm stimmt	Weiﬂ  2	2	27	10	4	1	3	9	4	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
7	sagen wir die wahrheit w‰hlen die C	Weiﬂ  1	2	21	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	4	1	0	0	0
7	eindach sagen das es wieder so war wie been+	Weiﬂ  2	2	21	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	2	1	0	0	0
7	eben	Weiﬂ  2	2	14	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	es sind jede runde neue gruppen	Weiﬂ  1	2	13	8	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
7	oder nciht?	Weiﬂ  1	2	10	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	bei mir hatte einer b gew‰hlt bei der wahrheit	Weiﬂ  3	2	8	10	4	1	3	9	4	3	0	1	0	8	4	1	3	9	4	3	0	1	0	0	0	0
7	jo wir sind immer neu	Weiﬂ  3	2	4	8	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
7	Y	Weiﬂ  3	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  1	3	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	dann b	Weiﬂ  1	3	54	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	y	Weiﬂ  2	3	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	ja super 	Weiﬂ  3	3	49	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	oki doki	Weiﬂ  1	3	28	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	wollen wir den blauen auch schreiben oder nichts sagen? wenn wir drei mal y haben kˆnnten sie auf dei idee kommen c zu w‰hlen	Weiﬂ  3	3	18	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	1	0	0	0
7	also besser nichts sagen	Weiﬂ  3	3	14	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	sonst gibt es gleichstand 	Weiﬂ  3	3	5	10	4	1	3	9	4	3	0	2	0	8	4	1	3	9	4	3	0	2	0	0	0	0
7	y	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	y	Weiﬂ  3	4	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	X	Weiﬂ  2	4	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
7	B?	Weiﬂ  1	4	53	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0
7	Dann	Weiﬂ  2	4	52	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	?	Weiﬂ  2	4	50	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	also sollen wir von b ausgehen 	Weiﬂ  3	4	46	10	2	1	3	4	1	3	0	3	0	10	2	2	3	4	1	3	0	4	0	0	0	0
7	und am besten gleich nichts sagen oder	Weiﬂ  1	4	38	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
7	oder wir machen A 	Weiﬂ  3	4	36	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	A	Weiﬂ  2	4	34	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	A	Weiﬂ  1	4	33	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	A	Weiﬂ  2	4	31	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
7	und nichts sagen	Weiﬂ  1	4	26	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
7	das is sicherer das wir auf jdedenfall was bekommen	Weiﬂ  3	4	25	10	4	1	3	9	4	3	0	3	0	4	4	1	3	9	4	3	0	4	0	0	0	0
7	genau	Weiﬂ  1	4	15	10	4	1	3	9	4	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
7	genau	Weiﬂ  2	4	14	10	4	1	3	9	4	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0
7	ok :) 	Weiﬂ  3	4	12	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	y....	Weiﬂ  1	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  2	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  3	1	59	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	perfekt	Weiﬂ  1	1	55	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	also x und dann A?	Weiﬂ  3	1	54	10	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	0	0	0
8	A	Weiﬂ  2	1	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0
8	aber wir sagen nichts oder	Weiﬂ  2	1	46	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
8	top!	Weiﬂ  3	1	46	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	also im n‰chsten chat	Weiﬂ  2	1	40	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	lieber sagen	Weiﬂ  1	1	40	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
8	wenn wir schweigen, gehen die c	Weiﬂ  1	1	36	10	4	1	3	9	4	3	0	2	0	10	4	2	3	9	4	3	0	2	0	0	0	0
8	warum nicht? ist doch nur fair!	Weiﬂ  3	1	35	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	okay gut	Weiﬂ  2	1	27	3	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	die sind eh schon benachteiligt	Weiﬂ  3	1	16	3	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	3	0	0	0	0
8	also ich w‰re f¸r die wahrheit	Weiﬂ  3	1	10	3	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	okay guut	Weiﬂ  2	1	3	3	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  1	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Y	Weiﬂ  2	2	60	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	x	Weiﬂ  3	2	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0
8	Sagen wir, dass es Y ist?	Weiﬂ  2	2	51	10	4	1	3	9	4	3	0	3	0	10	4	2	3	9	4	3	0	4	0	0	0	0
8	dann entscheidet das los	Weiﬂ  3	2	38	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	4	0	0	0	0
8	Wahrheit 	Weiﬂ  1	2	36	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0
8	die werden dann C w‰hlen	Weiﬂ  3	2	33	10	4	1	3	9	4	3	0	2	0	10	4	1	3	9	4	3	0	2	0	0	0	0
