Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie	rep_maj_sig_Y
5	genau	Weiﬂ  2	3	15	10	2	1	3	4	2	3	0	3	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
5	ok, ihr blauen ich hoffe das passt euch!!!!	Weiﬂ  2	3	6	3	4	1	3	9	4	1	0	3	0	9	4	1	3	9	4	3	0	3	0	0	0	0	.
6	es wurde x vorgeschlagen	Weiﬂ  1	1	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
6	also bitte f¸r a stimmen	Weiﬂ  1	1	51	10	1	1	3	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
6	x wurde vorgegeben also a	Weiﬂ  3	1	50	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
6	also 2 haben gesagtg bekommen dass y	Weiﬂ  1	2	49	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
6	"wir sagen b, weil wir von y ausgehen. alle oder keiner ;-D"	Weiﬂ  2	2	44	10	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
6	ja	Weiﬂ  1	2	36	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
6	b	Weiﬂ  3	2	33	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
6	wahrschienlich ist es	Weiﬂ  1	2	26	10	2	1	3	4	2	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
6	es tut mir leid dass ihr nicht reden kˆnnt ihr blauen	Weiﬂ  1	2	7	3	4	1	3	9	4	1	0	3	0	8	4	3	3	9	4	3	0	3	0	0	0	0	.
6	:/	Weiﬂ  1	2	3				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0	.
6	^^	Weiﬂ  1	2	3				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0	.
6	2:1 f¸r x	Weiﬂ  3	3	58	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
6	also wir gehen f¸r A aus	Weiﬂ  3	3	41	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
7	es wurde x vorgeschlagen	Weiﬂ  1	1	48	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
7	wir sagen also a	Weiﬂ  2	1	39	1	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
7	Situation x gewinnt 2:1 deswegen gehen wir von x aus und mˆchsten f¸r A stimmen	Weiﬂ  3	1	30	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
7	die wahrscheinleichkeit f¸r zwei falsche angaben ist mega klein	Weiﬂ  2	1	4	10	1	1	3	3	1	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
7	2:1 f¸r A	Weiﬂ  1	2	56	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
7	wir gehen f¸r A aus	Weiﬂ  1	2	49	1	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
7	x	Weiﬂ  2	2	44	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
7	AAAAAAAAAAAAA	Weiﬂ  3	2	42	1	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
7	f¸r X sorry :)	Weiﬂ  1	2	34	1	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
7	also zwei hatten y	Weiﬂ  1	3	56	1	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
7	situation y, daher w‰hlen wir b	Weiﬂ  3	3	48	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
7	also denke ich alle oder keiner	Weiﬂ  1	3	48	3	2	1	3	4	2	3	0	4	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
7	B	Weiﬂ  1	3	47	3	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
7	aber einer hatte auch x	Weiﬂ  1	3	38	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
7	wahrheit ist fair	Weiﬂ  1	3	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
7	leute	Weiﬂ  1	3	31	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
7	wenn die baluen schon nicht kommunizieren klnnen	Weiﬂ  1	3	21	10	4	1	3	9	4	3	0	3	0	8	4	1	3	9	4	3	0	3	0	0	0	0	.
7	kˆnnen	Weiﬂ  1	3	16	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
7	aber wahrschienlich ist y	Weiﬂ  1	3	6	10	4	1	3	9	4	3	0	3	0	7	4	1	3	9	4	3	0	4	0	0	0	0	1
7	also B	Weiﬂ  1	3	3	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
7	wer sagt, dass das keine l¸ge ist	Weiﬂ  2	3	3	10	4	1	3	9	4	3	0	3	0	5	4	1	2	9	4	3	0	4	0	0	0	0	.
7	";)"	Weiﬂ  2	3	0	10	4	1	3	9	4	3	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
7	alle oder keiner	Weiﬂ  1	3	0	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
8	3 mal x	Weiﬂ  3	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
8	also drei hatten x	Weiﬂ  2	1	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
8	genau	Weiﬂ  2	1	54	1	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
8	also nehmen wir A	Weiﬂ  2	1	48	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
8	x a	Weiﬂ  3	1	46	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
8	ich hoffe das stimmt	Weiﬂ  2	1	41	10	1	1	3	3	1	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0	.
8	20 f¸r jeden	Weiﬂ  1	1	35	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
8	hoffetnlcih	Weiﬂ  2	1	31	9	1	1	3	3	1	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0	.
8	ja	Weiﬂ  2	1	30	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
8	wieso sollte es nicht? bei drei mal ist die wahrscheinlichkeit schon hoch	Weiﬂ  1	1	12	3	4	1	3	9	4	1	0	3	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
8	ihr blauen ich hoffe es sehr f¸r euch auch!! Weil das ja schon etwas gemein ist dass ihr nichts sagen kˆnnt	Weiﬂ  2	1	2	3	4	1	3	9	4	1	0	3	0	9	4	3	3	9	4	3	0	3	0	0	0	0	.
8	x und a	Weiﬂ  2	2	57	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	.
8	situation x gewinnt 2:1 wkeit f¸r zwei falsche sehr gering	Weiﬂ  3	2	48	1	1	1	3	3	1	3	0	3	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
8	also bitte mit a stimmen	Weiﬂ  3	2	42	10	1	1	3	3	1	3	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
8	Situation gewinnr 2:1 deswegen gehen unsere Stimmen an A	Weiﬂ  1	2	38	1	1	1	3	3	1	3	0	3	0	1	1	1	3	8	2	3	0	4	0	0	0	0	.
8	oh hab das X vergessen	Weiﬂ  1	2	21	10	1	1	3	3	1	3	0	3	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
8	y	Weiﬂ  1	3	55	1	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
8	also w‰re es toll, wenn ihr b tippt	Weiﬂ  1	3	39	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
8	:)	Weiﬂ  2	3	21	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
8	von daher w‰re b nett <3 dann kriegen alle was	Weiﬂ  3	3	10	3	4	1	1	9	4	2	0	3	0	3	2	1	3	4	1	1	0	4	0	0	0	0	.
9		Weiﬂ  1	1	60				3				1										1			0	0	0	.
9	also es ist situation y	Weiﬂ  2	1	57	1	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
9	wenn wir alle b nehemn gewinnt jeder	Weiﬂ  2	1	50	3	2	1	3	4	1	2	0	3	0	3	2	1	3	4	1	3	0	4	0	0	0	0	.
9	wenn die blauen c nehmen dann wird ausgelost und wir kˆnnen alle verlieren also w‰hlt weise	Weiﬂ  2	1	39	10	2	1	3	4	2	3	0	4	0	8	4	1	3	9	4	3	0	2	0	0	0	0	.
9	ach ja dreimal y wurde vorgeschlagen	Weiﬂ  2	1	12	10	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
9	bisschen B schadet nie	Weiﬂ  3	1	10	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
9	also wkeit sehr hoch	Weiﬂ  2	1	9	10	2	1	3	4	2	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
9	situation x also alternative a	Weiﬂ  1	2	52	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
9	"genau ;-)"	Weiﬂ  2	2	41	1	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	Y und B	Weiﬂ  3	3	57	1	2	1	3	4	2	3	0	4	0	10	2	1	3	8	2	3	0	4	0	0	0	0	1
9	also 2 hatten Y	Weiﬂ  1	3	56	1	2	1	3	4	2	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
9	also wahrscheinlcihkeit hoch dass y	Weiﬂ  1	3	46	10	2	1	3	4	2	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
9	alle oder keiner denken wir uns.... 	Weiﬂ  1	3	23	3	2	1	3	4	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
9	hmmm	Weiﬂ  1	3	21	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
9	hoffentlich stimmt das	Weiﬂ  1	3	17	3	2	1	3	4	1	2	0	3	0	9	4	1	3	9	4	3	0	4	0	0	0	0	.
9	Sitoation Y gewinnt 2:1 deswegen mˆchten wir f¸r B stimmen \qalle bekommmen dann etwas\q	Weiﬂ  2	3	17	3	2	1	3	4	1	2	0	3	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
10	3 mal x, wir w‰hlen a	Weiﬂ  2	1	54	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
10	20 f¸r jeden..	Weiﬂ  2	1	51	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
10	wir sagen x	Weiﬂ  2	2	53	10	1	1	3	3	1	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
10	x und a	Weiﬂ  1	2	53	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
10	Situation X gewinnt 2:1 deswegen mˆchsten wir f¸r A stimmen :-)	Weiﬂ  3	2	41	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
10	"Wahrscheinlichkeit, dass y ist, liegt uuuuunter zehn Prozent ;-)"	Weiﬂ  2	2	11	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
10	oh experte	Weiﬂ  3	2	2	10	1	1	3	3	1	3	0	4	0	10	4	4	2	9	4	3	0	4	0	0	0	0	.
10	also zwei hatten x	Weiﬂ  3	3	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
10	2:1 f¸r x	Weiﬂ  1	3	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
10	genau	Weiﬂ  3	3	48	1	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
10	dann bitte mit a stimmen	Weiﬂ  2	3	38	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10	also gehen wir davon aus und w‰hlen a	Weiﬂ  3	3	34	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
10	wkeit f¸r zwei falsche ist zu gering	Weiﬂ  2	3	31	10	1	1	3	3	1	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
10	mˆglich aber gering	Weiﬂ  2	3	24	10	1	1	3	3	1	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
10	hoffentlcih stimmt das,auch f¸r die blauen!!!	Weiﬂ  3	3	20	3	4	1	3	9	4	1	0	3	0	9	4	1	3	9	4	3	0	3	0	0	0	0	.
10	ja sonst wird halt ausgelost	Weiﬂ  2	3	3	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
11	also es wurde dreimal x vorgeschlagen	Weiﬂ  1	1	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
11	3 mal X	Weiﬂ  2	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
11	also A	Weiﬂ  2	1	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
11	also bitte mit a stimmen	Weiﬂ  1	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
11	Situation X gewinnt 3:0 und wir stimmen so mit f¸r A	Weiﬂ  3	1	41	10	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
11	wkeit f¸r y viel zu gering	Weiﬂ  1	1	38	10	1	1	3	3	1	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
11	y	Weiﬂ  1	2	57	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
11	wir sagen y	Weiﬂ  3	2	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
11	und B	Weiﬂ  1	2	51	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
11	situation y also variante b	Weiﬂ  2	2	50	10	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
11	und weil wir lieb sind, nehmen wir b und hoffen, ihr seid auch lieb, weil dann kriegen alle was, oder keiner <3	Weiﬂ  3	2	20	3	2	1	3	4	1	2	0	3	0	9	2	1	3	4	1	3	0	1	0	0	0	0	.
11	Faaaaiiirneeess	Weiﬂ  3	2	9	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
11	also wir hatten drei mal a 	Weiﬂ  1	3	56	10	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	1	.
11	drei mal x :D	Weiﬂ  1	3	51	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
11	sorry	Weiﬂ  1	3	50	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	genau :D	Weiﬂ  2	3	45	10	4	1	3	9	4	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
11	w¸rden a nehmen 	Weiﬂ  1	3	43	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
11	wahrscheinlcih also :D	Weiﬂ  2	3	38	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	genau	Weiﬂ  2	3	36	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
11	20 f¸r jeden.. das wird ein fest :D	Weiﬂ  1	3	33	3	1	1	3	3	1	2	0	3	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
11	";)"	Weiﬂ  2	3	33	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	lecker	Weiﬂ  2	3	28	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	lecker	Weiﬂ  2	3	24	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
11	hoffentlich auch f¸r die blauen	Weiﬂ  2	3	17	3	1	1	3	3	1	2	0	3	0	9	4	1	3	9	4	3	0	3	0	0	0	0	.
11	sry, dass ihr nicht reden kˆnnt	Weiﬂ  2	3	7	10	4	1	3	9	4	3	0	4	0	8	4	3	3	9	4	3	0	3	0	0	0	0	.
11	die kriegen auch 20	Weiﬂ  1	3	6	3	1	1	3	3	1	2	0	3	0	8	4	1	3	9	4	3	0	1	0	0	0	0	.
