Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie	rep_maj_sig_Y
18	es sollten also alle A w‰hlen	Weiﬂ  1	4	47	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
19	Glatte 3 X	Weiﬂ  3	1	55	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	genau wir entscheidn uns f¸r a	Weiﬂ  2	1	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
19	Und gleich ists geschafft  :)	Weiﬂ  3	1	29				3				1			8	4	1	3	9	4	3	0	4	0	0	0	0	.
19	endlich	Weiﬂ  1	1	18				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	!	Weiﬂ  3	1	12				3				1			10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	3*x	Weiﬂ  1	3	55	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	situation x	Weiﬂ  2	3	53	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	x	Weiﬂ  3	3	15	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	X	Weiﬂ  1	4	54	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	bei mir	Weiﬂ  1	4	52	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	.
19	3 mal x	Weiﬂ  3	4	47	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	X,A	Weiﬂ  2	4	33	2	1	1	3	3	1	3	0	4	0	10	1	1	3	8	2	3	0	4	0	1	0	1	0
19	Ja A!	Weiﬂ  1	4	25	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
20	so	Weiﬂ  1	1	58	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	haben xxx	Weiﬂ  1	1	54	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
20	und wollen aaa	Weiﬂ  1	1	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
20	nciht?	Weiﬂ  1	1	44	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	"doch ;D"	Weiﬂ  2	1	30	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	:D	Weiﬂ  3	1	25	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	"letzte runde ;DD"	Weiﬂ  2	1	20	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
20	endlich	Weiﬂ  1	1	6	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	3*x	Weiﬂ  3	2	58	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
20	A	Weiﬂ  2	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
20		Weiﬂ  2	3	36				3				1										1			0	0	0	.
20	Letzte Runde! 	Weiﬂ  1	4	56	10	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
20	3X, f¸r 20 Also A =)	Weiﬂ  1	4	43	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
20	puuh. endlich durch!	Weiﬂ  3	4	13	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	auf jdn	Weiﬂ  1	4	3	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
